"PLOT","presAbs","lon","lat"
86377,0,-111.239429,40.697499
86377,1,-111.239429,40.697499
86379,0,-113.522821,38.202789
86380,0,-112.47014,40.465634
86389,0,-113.565699,38.056699
86392,0,-113.138484,37.028879
86393,0,-111.46273,38.533506
86394,0,-111.120542,41.642284
86403,0,-110.359299,40.020516
86404,0,-110.577239,40.140099
86406,0,-110.225545,38.240709
86408,0,-111.681634,37.319436
86412,0,-109.445193,38.745646
86415,0,-110.119704,39.978497
86421,0,-110.891077,39.653207
86426,0,-113.456202,38.106271
86429,0,-111.472309,40.066656
86437,0,-111.30455,41.415977
86440,0,-111.627749,37.950412
86443,0,-113.235382,38.602442
86444,0,-110.521807,40.920295
86445,0,-111.516226,37.499487
86448,0,-111.981436,39.066838
86449,0,-110.700854,40.926699
86453,0,-111.378837,38.957613
86459,0,-113.508383,38.321889
86460,0,-112.580013,40.100712
86463,0,-112.653706,37.627985
86465,0,-111.40315,38.17365
86465,1,-111.40315,38.17365
86470,0,-110.033933,37.544167
86478,0,-109.486411,39.650874
86482,0,-109.139876,39.467087
86485,0,-111.001893,40.021086
86485,1,-111.001893,40.021086
86486,0,-113.599367,39.044545
86488,0,-112.594726,40.644035
86490,0,-113.327993,37.611318
86497,0,-109.523922,40.325038
86499,0,-111.363785,41.644826
86502,0,-109.286435,38.430544
86503,0,-112.738382,37.830796
86505,0,-111.902101,37.723479
86507,0,-113.77684,37.644901
86509,0,-111.525004,40.243645
86510,0,-111.456039,38.128452
86511,0,-109.227126,38.523278
86514,0,-110.602359,37.905737
86518,0,-112.367412,37.763311
86521,0,-110.415344,40.560146
86521,1,-110.415344,40.560146
86522,0,-109.112382,38.42907
86522,1,-109.112382,38.42907
86526,0,-112.036732,37.249454
86527,0,-111.600032,41.151689
86527,1,-111.600032,41.151689
86535,0,-111.81546,39.618358
86539,0,-111.465064,39.931317
86541,0,-111.599904,41.868987
86541,1,-111.599904,41.868987
86542,0,-109.751418,40.779412
86543,0,-111.409726,39.348006
86545,0,-110.876818,40.742399
86547,0,-110.795475,39.239933
86548,0,-110.09284,37.535829
86553,0,-111.411928,39.615794
86554,0,-112.94089,38.115345
86557,0,-111.743674,37.766385
86559,0,-111.29253,39.251376
86560,0,-110.092061,38.078724
86562,0,-109.558572,38.752732
86563,0,-111.906713,41.270951
86565,0,-111.650961,40.380556
86567,0,-111.467891,40.152683
86568,0,-112.65001,37.849373
86571,0,-110.940114,37.95263
86573,0,-109.187218,39.74031
86576,0,-113.890144,41.923751
86576,1,-113.890144,41.923751
86577,0,-109.611839,39.070313
86578,0,-112.828755,38.388381
86581,0,-111.471574,39.343241
86586,0,-112.312635,37.893625
86588,0,-109.677509,38.618771
86594,0,-112.097242,37.010533
86595,0,-109.581945,40.692402
86595,1,-109.581945,40.692402
86597,0,-111.358546,41.733367
86597,1,-111.358546,41.733367
86598,0,-112.554842,38.661602
86599,0,-112.267594,38.754575
86601,0,-109.800913,39.550645
86602,0,-111.954137,37.359591
86603,0,-110.29331,38.244153
86604,0,-112.880301,39.772418
86606,0,-111.481046,41.59691
86609,0,-111.003934,38.173442
86611,0,-110.775455,38.175334
86617,0,-111.514001,38.71541
86617,1,-111.514001,38.71541
86618,0,-112.232764,37.780982
86619,0,-110.240974,39.708028
86620,0,-112.2931,38.646444
86620,1,-112.2931,38.646444
86621,0,-112.471178,37.492226
86622,0,-112.099874,38.805082
86624,0,-110.591563,40.918901
86625,0,-111.693121,37.587673
86630,0,-110.649215,40.608934
86633,0,-113.967754,37.614212
86634,0,-111.457459,38.079542
86635,0,-109.372916,39.20465
86638,0,-112.092451,38.350514
86638,1,-112.092451,38.350514
86643,0,-110.940333,40.693962
86647,0,-112.353845,37.536407
86648,0,-110.471348,40.203945
86650,0,-111.297933,40.384318
86650,1,-111.297933,40.384318
86652,0,-111.774123,41.326986
86656,0,-111.401964,38.899596
86658,0,-113.867092,38.411618
86659,0,-111.344088,37.681148
86661,0,-109.702223,37.493789
86662,0,-111.35349,39.393945
86663,0,-113.890936,38.469305
86665,0,-113.999978,37.459784
86666,0,-114.019375,41.247267
86667,0,-110.467213,40.069782
86670,0,-111.623585,40.317732
86671,0,-112.222001,39.344995
86675,0,-112.190677,37.900458
86676,0,-109.471851,37.760441
86679,0,-109.396749,40.687546
86680,0,-113.326401,37.516829
86681,0,-113.259797,37.481873
86686,0,-111.003062,37.674057
86688,0,-111.168385,38.088314
86689,0,-110.047926,40.82785
86693,0,-112.154291,37.007728
86699,0,-111.686573,41.996872
86702,0,-112.225192,39.432569
86704,0,-112.757206,39.872797
86706,0,-110.653957,39.119187
86707,0,-111.919262,38.08129
86713,0,-111.062106,40.788366
86713,1,-111.062106,40.788366
86714,0,-112.94854,40.678523
86716,0,-113.81567,37.149929
86717,0,-112.35217,37.441144
86720,0,-111.225224,40.267567
86721,0,-112.85702,37.476139
86722,0,-110.658118,38.943999
86724,0,-112.417579,37.446686
86726,0,-112.54672,38.349833
86731,0,-112.134624,37.588228
86734,0,-111.410611,40.424673
86738,0,-114.012215,38.358918
86740,0,-111.601979,41.73665
86741,0,-110.287366,40.787082
86743,0,-111.010644,39.979896
86749,0,-111.910102,37.630561
86750,0,-111.54442,41.640268
86750,1,-111.54442,41.640268
86754,0,-110.483579,38.896682
86755,0,-112.715055,38.161908
86756,0,-111.462517,39.027715
86760,0,-109.163104,38.395631
86762,0,-111.175311,40.064296
86762,1,-111.175311,40.064296
86766,0,-113.542071,38.846694
86773,0,-109.604418,39.649403
86774,0,-111.498337,41.994888
86774,1,-111.498337,41.994888
86784,0,-112.09109,40.44001
86789,0,-110.388002,40.540576
86789,1,-110.388002,40.540576
86792,0,-111.056109,40.113094
86792,1,-111.056109,40.113094
86798,0,-113.521847,38.464239
86803,0,-113.587506,41.793008
86804,0,-113.592326,38.638064
86805,0,-109.392953,39.490735
86806,0,-110.567193,40.993653
86806,1,-110.567193,40.993653
86810,0,-111.66164,41.329171
86812,0,-111.578176,38.942695
86814,0,-112.289296,40.010618
86815,0,-109.164956,38.65861
86818,0,-111.622543,37.58807
86821,0,-110.119506,39.883333
86823,0,-111.629823,38.035641
86823,1,-111.629823,38.035641
86826,0,-109.756297,39.128855
86828,0,-112.465265,38.27746
86829,0,-109.339533,40.823121
86829,1,-109.339533,40.823121
86839,0,-113.406812,41.846552
86840,0,-112.137311,37.182081
86848,0,-109.741885,39.539241
86850,0,-111.964124,41.641653
86851,0,-112.116828,40.334905
86859,0,-109.699071,40.823034
86860,0,-112.830263,38.477468
86863,0,-111.167837,37.587911
86865,0,-112.761738,37.666457
86869,0,-112.071468,37.264674
86876,0,-110.251643,39.34374
86879,0,-109.578282,37.940733
86883,0,-112.80509,37.348999
86884,1,-112.706791,37.612318
86884,0,-112.706791,37.612318
86894,0,-111.79245,37.991574
86894,1,-111.79245,37.991574
86896,0,-109.756627,40.735705
86908,0,-112.493188,38.570803
86910,0,-113.895183,37.64539
86913,0,-112.974077,37.484577
86914,0,-110.890256,40.644317
86914,1,-110.890256,40.644317
86915,0,-109.800781,38.579147
86917,0,-111.213729,40.676577
86917,1,-111.213729,40.676577
86918,0,-113.878626,40.075187
86921,0,-112.183671,40.286293
86923,0,-112.690388,37.347171
86926,0,-112.164864,39.470525
86930,0,-110.159877,39.633545
86931,0,-111.985995,37.697052
86933,0,-113.935271,37.367524
86934,0,-110.120926,37.833892
86939,0,-111.795323,41.221499
86940,0,-111.307397,40.333244
86940,1,-111.307397,40.333244
86941,0,-110.292299,40.651135
86943,0,-111.242938,40.380137
86943,1,-111.242938,40.380137
86945,0,-112.032726,38.531269
86948,0,-111.530972,40.746555
86953,0,-109.302926,39.73964
86954,0,-110.524949,40.832487
86955,0,-113.925538,41.980437
86956,0,-113.651316,37.329225
86957,0,-111.06406,40.385044
86961,0,-111.638227,39.168748
86970,0,-112.211126,39.115399
86974,0,-111.723059,39.952089
86974,1,-111.723059,39.952089
86976,0,-113.826277,41.740515
86983,0,-109.198815,39.421668
86990,0,-111.308496,41.141452
86990,1,-111.308496,41.141452
86993,0,-113.112376,38.515711
86996,0,-109.178819,38.158404
86997,0,-109.576796,39.501132
86999,0,-109.318901,39.382293
87004,0,-113.875165,37.151705
87005,0,-112.760079,39.965836
87006,0,-111.288011,40.066123
87010,0,-111.534215,40.332995
87020,0,-112.559211,37.820384
87021,0,-113.81409,39.938435
87023,0,-111.340712,39.429276
87026,0,-113.540061,37.416419
87030,0,-109.406683,38.12321
87034,0,-113.436178,37.477798
87036,0,-111.234351,40.341658
87036,1,-111.234351,40.341658
87038,0,-109.93774,37.2991
87040,0,-112.147294,38.488094
87044,0,-113.327209,39.418205
87047,0,-113.453386,38.15112
87049,0,-110.579746,39.667191
87051,0,-111.58813,40.065445
87054,0,-111.294099,39.524042
87058,0,-113.876807,37.281655
87060,0,-113.788177,41.499826
87067,0,-112.208706,38.934109
87070,0,-114.019087,39.80456
87071,0,-111.981201,39.024848
87072,0,-111.738802,37.629514
87075,0,-112.878057,37.7556
87076,0,-112.2575,39.582151
87086,0,-109.486954,39.738247
87089,0,-111.516429,37.859089
87090,0,-111.917478,39.300451
87091,0,-113.677099,38.010306
87092,0,-109.486765,38.554885
87093,0,-113.879789,37.194083
87099,0,-111.294666,39.796318
87099,1,-111.294666,39.796318
87100,0,-111.911493,37.990231
87101,0,-109.881483,40.651603
87103,0,-109.95742,39.20673
87105,0,-111.509814,39.209106
87107,0,-109.277129,38.747306
87117,0,-113.294284,38.56177
87122,0,-112.932773,37.753983
87124,0,-114.000538,37.82518
87128,0,-112.399902,39.925774
87129,0,-110.709703,40.15879
87132,0,-110.58674,40.790638
87133,0,-111.340888,37.906329
87134,0,-111.971101,38.034894
87138,0,-112.695299,37.126565
87139,0,-109.466964,37.533704
87144,0,-111.768075,40.789866
87148,0,-111.240459,41.417204
87150,0,-109.871014,37.58578
87151,0,-110.472692,39.83737
87153,0,-112.191805,37.495409
87155,0,-112.248684,37.991068
87155,1,-112.248684,37.991068
87156,0,-110.253093,37.757397
87157,0,-112.887857,38.112737
87160,0,-109.22674,38.569731
87161,0,-111.230498,40.291934
87161,1,-111.230498,40.291934
87164,0,-112.880271,38.02815
87170,0,-111.235223,40.112034
87171,0,-112.356613,40.419093
87176,0,-111.57744,38.215709
87177,0,-110.763681,40.880807
87177,1,-110.763681,40.880807
87178,0,-112.179966,40.331222
87179,0,-110.347689,40.696323
87181,0,-111.222561,39.795388
87181,1,-111.222561,39.795388
87189,0,-113.373859,41.873438
87193,0,-109.636718,37.806567
87196,0,-111.692246,39.030865
87202,0,-110.664662,37.044327
87203,0,-109.459244,40.958869
87204,0,-109.847043,39.616388
87206,0,-111.67981,37.360927
87207,0,-112.486866,38.301361
87207,1,-112.486866,38.301361
87209,0,-112.8026,37.2644
87211,0,-113.744982,38.276818
87214,0,-110.531248,40.430191
87215,0,-113.077606,40.946626
87216,0,-111.516047,40.757413
87218,0,-112.829967,38.519128
87219,0,-110.765147,39.750596
87220,0,-111.690789,37.627332
87222,0,-109.814619,39.133433
87224,0,-111.745443,40.718171
87227,0,-111.000969,40.740117
87227,1,-111.000969,40.740117
87231,0,-112.899146,37.377543
87240,0,-111.110208,38.222583
87241,0,-109.70736,39.653947
87244,0,-111.706453,40.781213
87246,0,-111.978412,37.787062
87252,0,-109.579709,40.734772
87253,0,-111.479343,41.285314
87253,1,-111.479343,41.285314
87256,0,-111.965781,41.597233
87258,0,-113.003175,40.451324
87265,0,-111.724366,41.370576
87265,1,-111.724366,41.370576
87266,0,-110.803142,39.771739
87270,0,-109.12819,39.782979
87272,0,-109.66416,39.29648
87274,0,-111.722194,41.19465
87277,0,-111.269776,39.823349
87277,1,-111.269776,39.823349
87281,0,-110.645327,40.737614
87287,0,-111.948186,41.44978
87288,0,-110.442567,39.676356
87288,1,-110.442567,39.676356
87290,0,-109.646784,40.103977
87297,0,-113.526799,38.508757
87300,0,-109.726582,39.564755
87304,0,-111.306094,40.159314
87305,0,-109.993521,40.691789
87309,0,-111.830576,41.191673
87310,0,-112.612815,41.680559
87314,0,-111.645681,39.883058
87318,0,-111.725776,41.821988
87319,0,-109.575187,40.824335
87323,0,-112.855902,37.081693
87326,0,-112.321682,38.752993
87327,0,-110.038405,37.268864
87328,0,-109.297627,38.198854
87329,0,-110.065818,37.37856
87330,0,-109.326778,38.795468
87331,0,-110.769764,40.650357
87335,0,-109.282888,38.478407
87335,1,-109.282888,38.478407
87339,0,-113.315022,38.362255
87343,0,-110.254671,38.220676
87346,0,-110.530832,40.697262
87348,0,-111.395861,38.220562
87351,0,-109.16441,40.957564
87355,0,-112.307366,38.444172
87359,0,-112.16188,40.017066
87361,0,-111.718409,41.594158
87362,0,-111.639299,38.939963
87363,0,-112.102721,39.07096
87364,0,-111.852592,37.900075
87371,0,-109.389464,38.527025
87376,0,-109.377506,39.244161
87379,0,-111.673487,40.726995
87380,0,-109.936541,37.631064
87381,0,-111.922294,38.575073
87382,0,-111.719,41.28447
87383,0,-112.080942,38.030182
87383,1,-112.080942,38.030182
87385,0,-112.140438,37.902534
87385,1,-112.140438,37.902534
87386,0,-113.971359,38.181209
87389,0,-110.592155,39.88543
87395,0,-111.063779,40.471315
87397,0,-111.229094,38.216132
87401,0,-110.053988,40.788773
87402,0,-109.916422,37.853634
87405,0,-110.46936,40.156647
87410,0,-109.504035,38.204895
87411,0,-109.899545,39.249575
87412,0,-111.40242,41.629277
87412,1,-111.40242,41.629277
87413,0,-113.945464,37.690401
87414,0,-112.320554,38.84311
87418,0,-113.367746,39.271889
87423,0,-111.004262,40.063473
87423,1,-111.004262,40.063473
87424,0,-113.328214,39.50397
87425,0,-109.862759,40.823536
87434,0,-111.705606,40.56133
87444,0,-112.749401,39.908755
87447,0,-111.180696,40.610594
87448,0,-112.272191,38.582224
87449,0,-113.426726,37.427344
87449,1,-113.426726,37.427344
87451,0,-109.692754,37.805446
87452,0,-112.599628,38.16151
87457,0,-109.421579,39.647544
87460,0,-112.810453,37.391549
87465,0,-110.479423,39.662761
87466,0,-111.848568,37.94358
87467,0,-109.104956,38.613451
87468,0,-109.40045,37.985457
87469,0,-112.57917,39.916254
87473,0,-110.943769,39.710641
87477,0,-109.060429,40.185301
87478,0,-109.962825,39.030293
87479,0,-111.512951,38.759737
87479,1,-111.512951,38.759737
87480,0,-111.001239,37.994852
87482,0,-111.658139,41.914457
87485,0,-111.722006,37.661132
87486,0,-110.89305,38.127527
87487,0,-111.286265,38.986165
87488,0,-110.000635,39.145811
87491,0,-110.6322,39.686252
87495,0,-109.961598,39.648508
87496,0,-109.584336,40.504265
87505,0,-112.283372,39.340358
87508,0,-110.038543,37.720125
87510,0,-109.519836,40.872262
87514,0,-112.303277,37.577225
87517,0,-111.683417,37.948731
87518,0,-113.95242,37.466631
87521,0,-111.582982,40.019545
87522,0,-111.568158,37.63168
87524,0,-110.890228,39.933243
87524,1,-110.890228,39.933243
87527,0,-111.779233,41.690107
87528,0,-111.960803,39.093108
87529,0,-111.095848,39.328729
87532,0,-109.335984,38.346286
87535,0,-111.059231,39.706036
87535,1,-111.059231,39.706036
87540,0,-113.650553,38.73
87541,0,-111.802858,39.459978
87544,0,-111.648319,40.421991
87544,1,-111.648319,40.421991
87551,0,-112.248009,37.933091
87551,1,-112.248009,37.933091
87552,0,-111.296407,40.744602
87553,0,-109.839513,39.345089
87557,0,-113.327523,37.564093
87559,0,-112.026093,41.731819
87561,0,-111.583156,39.83632
87567,0,-111.002319,40.701359
87572,0,-113.227987,37.089359
87573,0,-111.467271,38.756081
87575,0,-111.17761,38.264717
87580,0,-114.009948,41.125912
87582,0,-110.770132,37.945106
87585,0,-111.058342,39.528624
87585,1,-111.058342,39.528624
87592,0,-111.756802,41.745169
87593,0,-111.977458,38.530791
87593,1,-111.977458,38.530791
87596,0,-111.114645,40.292585
87598,0,-112.01441,37.093041
87599,0,-112.018186,37.129178
87605,0,-113.603144,37.379082
87607,0,-111.693758,37.72219
87612,0,-111.450458,37.812872
87614,0,-111.173508,39.61368
87615,0,-112.506436,37.822879
87616,0,-112.272569,38.931077
87618,0,-112.410316,40.016153
87619,0,-112.862595,37.300422
87621,0,-113.861086,38.324656
87624,0,-112.929994,37.614746
87626,0,-112.158419,39.382129
87629,0,-112.824361,38.020332
87630,0,-112.021088,41.637539
87633,0,-111.711285,40.510911
87633,1,-111.711285,40.510911
87634,0,-110.885939,37.899994
87635,0,-109.803305,37.852524
87642,0,-110.716508,37.861594
87643,0,-111.288492,37.724794
87644,0,-112.880691,37.978715
87645,0,-109.069715,38.457133
87646,0,-112.687742,41.861125
87647,0,-109.488654,39.337087
87653,0,-114.018999,38.542237
87658,0,-112.490109,41.360594
87659,0,-109.704892,40.061482
87660,0,-111.407699,39.484853
87662,0,-112.88906,38.163222
87663,0,-111.861303,38.081613
87665,0,-112.57988,37.170877
87666,0,-109.783498,39.253451
87666,1,-109.783498,39.253451
87667,0,-111.465252,39.16627
87667,1,-111.465252,39.16627
87668,0,-112.492141,41.508809
87671,0,-110.764721,39.657709
87679,0,-111.445524,37.28072
87686,0,-111.421153,40.300331
87686,1,-111.421153,40.300331
87688,0,-112.21972,39.383704
87690,0,-113.9114,38.276209
87691,0,-110.423699,39.121162
87695,0,-109.483339,38.100595
87696,0,-109.23799,40.462086
87698,0,-110.349571,40.968396
87698,1,-110.349571,40.968396
87700,0,-112.060171,37.129105
87706,0,-109.49265,39.287995
87708,0,-109.128633,37.577029
87709,0,-112.03318,38.846535
87713,0,-112.534943,37.851799
87715,0,-111.748084,38.756756
87717,0,-110.69172,37.966094
87719,0,-110.741172,39.684169
87721,0,-109.200503,40.799325
87722,0,-113.288644,41.850424
87723,0,-112.496661,39.994921
87725,0,-110.775415,38.086831
87727,0,-113.591187,37.24544
87732,0,-113.74689,38.630663
87736,0,-111.468262,39.881337
87739,0,-110.775675,38.806606
87740,0,-110.188588,39.70772
87741,0,-111.51443,38.894908
87744,0,-109.42785,39.561242
87746,0,-110.150826,37.45204
87748,0,-111.868126,40.812311
87749,0,-109.83417,39.660791
87754,0,-111.676781,37.906616
87758,0,-110.944515,40.654411
87761,0,-113.02452,37.025865
87764,0,-109.785415,40.483014
87765,0,-109.305198,37.576506
87767,0,-111.630784,41.994707
87777,0,-112.472307,37.350796
87778,0,-112.214032,38.754693
87782,0,-112.659788,38.482291
87783,0,-112.320768,38.299649
87786,0,-111.982293,38.665917
87786,1,-111.982293,38.665917
87789,0,-111.588157,41.544191
87789,1,-111.588157,41.544191
87790,0,-113.519998,37.499874
87792,0,-109.436774,39.20469
87793,0,-111.787548,37.317302
87794,0,-109.926203,37.491979
87817,0,-112.126683,37.496395
87818,0,-109.927509,37.400474
87820,0,-109.616499,39.161984
87823,0,-112.078744,37.901333
87824,0,-109.28819,39.400636
87825,0,-111.123399,39.974671
87825,1,-111.123399,39.974671
87828,0,-110.969546,40.667686
87829,0,-112.29497,37.783292
87833,0,-112.969093,37.216235
87834,0,-111.773411,38.062431
87834,1,-111.773411,38.062431
87836,0,-110.126776,39.702716
87838,0,-109.700348,40.647852
87838,1,-109.700348,40.647852
87839,0,-109.612347,39.333412
87840,0,-110.386941,37.004039
87846,0,-111.699272,39.610706
87846,1,-111.699272,39.610706
87848,0,-109.267424,39.28713
87849,0,-112.55505,38.701654
87850,0,-109.636366,37.982849
87852,1,-111.650387,40.834446
87852,0,-111.650387,40.834446
87855,0,-113.481685,37.422514
87856,0,-111.684641,38.03982
87870,0,-111.410793,40.024445
87871,0,-111.23106,38.171703
87872,0,-113.694214,41.519979
87873,0,-111.71318,40.831293
87874,0,-110.064169,40.684689
87876,0,-113.294361,40.135926
87879,0,-109.615905,39.108251
87882,0,-111.408451,39.259438
87883,0,-114.025541,38.100612
87888,0,-109.645879,37.629511
87890,0,-112.919168,37.123427
87895,0,-111.298184,40.198346
87896,0,-111.810128,38.987454
87897,0,-109.792596,39.114992
87900,0,-109.351449,39.933409
87901,0,-112.523953,40.008128
87904,0,-110.594305,37.134778
87906,0,-111.648395,40.515606
87906,1,-111.648395,40.515606
87908,0,-113.856367,39.949464
87913,0,-112.349494,37.133867
87914,0,-111.732176,37.408463
87915,0,-113.978049,37.537761
87917,0,-109.850155,38.571057
87922,0,-112.192616,37.541422
87925,0,-112.24028,40.378272
87926,0,-110.528046,39.881319
87927,0,-110.940302,39.928913
87928,0,-114.045017,37.953819
87932,0,-112.198484,38.077085
87935,0,-112.034237,38.623106
87935,1,-112.034237,38.623106
87942,0,-112.534803,37.530067
87947,0,-111.287965,40.021123
87948,0,-109.366984,39.56411
87955,0,-112.264265,38.798075
87960,0,-111.48386,41.645621
87960,1,-111.48386,41.645621
87961,0,-112.108226,39.029508
87966,0,-109.77109,37.738433
87968,0,-113.857212,38.186288
87969,0,-113.657941,37.517446
87972,0,-113.25424,41.877828
87976,0,-109.745767,37.752995
87977,0,-110.534093,40.29353
87978,0,-111.981938,38.983243
87979,0,-109.784026,39.475945
87982,0,-112.821724,38.206788
87987,0,-109.100347,38.696534
87990,0,-112.747954,37.355522
87990,1,-112.747954,37.355522
87994,0,-109.881121,39.698712
87997,0,-112.420681,37.984121
87998,0,-110.943444,40.153545
87998,1,-110.943444,40.153545
88001,0,-109.863542,37.898186
88005,0,-112.370101,38.124512
88007,0,-112.033721,38.986256
88008,0,-112.378326,38.527626
88009,0,-109.526335,37.985315
88014,0,-111.63038,38.081692
88017,0,-112.825525,37.614315
88017,1,-112.825525,37.614315
88023,0,-110.428037,39.5609
88026,0,-111.538007,41.284088
88027,0,-111.931722,37.702685
88041,0,-110.532464,39.43874
88045,0,-111.28025,37.367873
88048,0,-112.327707,39.328642
88051,0,-113.085811,37.029408
88053,0,-111.451074,37.498228
88055,0,-110.412152,40.061152
88056,0,-111.05314,39.889284
88060,0,-109.757461,40.469945
88062,0,-112.3038,37.62878
88065,0,-112.756258,37.003531
88067,0,-111.292645,39.620553
88071,0,-110.351458,40.425097
88075,0,-112.575004,37.221322
88076,0,-112.153365,38.977092
88082,0,-112.099674,39.34487
88087,0,-112.132069,37.54257
88089,0,-111.166356,40.261636
88091,0,-110.143168,38.039964
88092,0,-113.148236,37.467825
88096,0,-112.581487,40.059558
88097,0,-111.476846,38.512855
88105,0,-110.935147,40.427401
88105,1,-110.935147,40.427401
88106,0,-110.091417,38.309337
88110,0,-110.938612,40.609713
88111,0,-111.365902,41.688327
88116,0,-109.786596,38.982942
88119,0,-111.409422,39.300669
88121,0,-111.113769,40.787772
88123,0,-110.14529,37.89816
88124,0,-109.252073,39.693969
88127,0,-112.541174,37.939649
88130,0,-109.973906,37.765556
88132,0,-110.415345,39.210509
88133,0,-112.224711,39.973318
88134,0,-112.845822,37.376274
88136,0,-113.092631,37.350061
88137,0,-111.66673,41.734134
88137,1,-111.66673,41.734134
88140,0,-113.264148,37.435764
88141,0,-112.65182,38.02539
88150,0,-110.938392,37.991032
88151,0,-111.115766,40.247555
88154,0,-111.45778,39.787832
88155,0,-112.023256,41.685675
88162,0,-111.298899,41.014267
88167,0,-112.698572,40.009561
88169,0,-109.124839,37.662332
88175,0,-109.220625,38.044775
88185,0,-110.144053,38.216177
88186,0,-109.095702,38.045094
88188,0,-112.662791,40.681656
88192,0,-112.196472,39.503246
88196,0,-110.656185,37.861866
88197,0,-111.852132,37.771172
88202,0,-110.261996,37.995302
88204,0,-113.023103,37.116853
88205,0,-111.576042,38.759872
88205,1,-111.576042,38.759872
88208,0,-113.767676,38.727288
88213,0,-112.022539,40.440317
88216,0,-111.412641,40.201879
88218,0,-109.125724,40.340336
88219,0,-109.223951,38.47654
88221,0,-112.130531,39.583698
88222,0,-113.981471,41.24388
88223,0,-111.596772,38.06616
88224,0,-111.460493,39.123432
88225,0,-110.827357,38.17515
88226,0,-111.119623,40.336828
88226,1,-111.119623,40.336828
88227,0,-110.299583,39.798648
88231,0,-111.542669,41.507028
88234,0,-113.912563,38.179373
88236,0,-110.479859,40.297619
88238,0,-112.586312,37.671117
88239,0,-111.797805,37.67479
88242,0,-112.263352,38.482611
88246,0,-112.216469,38.978243
88248,0,-112.217631,37.006288
88254,0,-111.45728,38.670487
88255,0,-112.214458,39.297867
88257,0,-112.329306,38.801087
88260,0,-109.8439,39.024419
88262,0,-113.043008,37.664519
88264,0,-113.580298,38.329113
88267,0,-112.348406,38.189739
88269,0,-113.897841,37.913832
88270,0,-110.524923,40.746297
88271,0,-111.281911,38.266346
88274,1,-110.990003,40.154941
88274,0,-110.990003,40.154941
88275,0,-111.239001,40.784272
88275,1,-111.239001,40.784272
88279,0,-113.952316,37.86681
88281,0,-110.232907,40.740908
88282,0,-112.481009,38.072256
88284,0,-113.869466,37.105245
88289,0,-110.943311,40.829973
88294,0,-111.119167,39.528399
88294,1,-111.119167,39.528399
88298,0,-109.916893,38.438042
88301,0,-109.114214,40.231417
88304,0,-111.392343,38.936553
88305,0,-109.317895,37.684542
88308,0,-111.171984,39.117893
88309,0,-111.416261,41.598777
88309,1,-111.416261,41.598777
88317,0,-110.301933,39.842508
88318,0,-111.595008,41.234872
88318,1,-111.595008,41.234872
88323,0,-113.376075,37.389449
88327,0,-109.927341,40.553866
88328,0,-114.03336,37.612579
88330,0,-112.149308,37.812612
88332,0,-112.131534,37.038635
88336,0,-112.289197,37.400636
88337,0,-111.237286,39.162705
88340,0,-109.981442,37.31823
88346,0,-110.170849,40.876847
88350,0,-110.293971,39.640947
88353,0,-112.326898,39.026822
88354,0,-110.115309,40.334964
88355,0,-109.204438,39.29234
88361,0,-111.585646,39.165959
88361,1,-111.585646,39.165959
88362,0,-111.339105,38.040895
88362,1,-111.339105,38.040895
88363,0,-109.141423,39.642111
88364,0,-113.622472,38.187365
88368,0,-110.508369,40.99341
88368,1,-110.508369,40.99341
88374,0,-112.520941,37.442552
88376,0,-109.221645,38.387643
88380,0,-111.736485,37.590785
88385,0,-111.569137,38.176186
88389,0,-111.510665,41.254068
88391,0,-109.872797,40.512888
88392,0,-112.404657,39.831122
88393,0,-109.134462,37.484301
88394,0,-112.371039,38.303864
88396,0,-111.945037,39.705312
88397,0,-111.593484,40.514633
88401,0,-109.403107,38.075214
88404,0,-111.720724,41.958867
88405,0,-110.710307,38.758429
88421,0,-109.113211,38.987787
88422,0,-113.768387,37.469566
88424,0,-111.645216,41.251787
88425,0,-111.404014,38.133391
88428,0,-109.559065,39.509313
88429,0,-111.857305,37.807885
88433,0,-111.420727,41.418459
88433,1,-111.420727,41.418459
88434,0,-114.026042,39.846515
88440,0,-112.628735,37.008771
88443,0,-109.556858,37.686892
88447,0,-111.693095,39.34096
88448,0,-110.598197,38.848333
88451,0,-112.116973,39.931688
88452,0,-109.878347,39.130192
88453,0,-112.854952,37.262872
88458,0,-113.296797,41.932242
88462,0,-112.763276,37.62261
88463,0,-110.349628,40.652055
88465,0,-109.811363,37.990086
88470,0,-109.881344,40.78044
88471,0,-111.290572,39.297389
88474,0,-113.142355,37.254932
88479,0,-112.386474,37.342464
88481,0,-110.348854,40.925952
88482,0,-110.129941,39.252303
88483,0,-112.944839,40.544535
88485,0,-111.673025,37.495682
88486,0,-109.133411,39.692202
88487,0,-112.745959,37.905509
88500,0,-109.691127,37.440461
88501,0,-111.726482,39.869766
88501,1,-111.726482,39.869766
88503,0,-113.599001,37.428561
88504,0,-109.48245,40.849329
88509,0,-112.435634,38.568054
88510,0,-110.370717,39.6828
88510,1,-110.370717,39.6828
88511,0,-111.472469,41.375053
88511,1,-111.472469,41.375053
88513,0,-111.717375,41.412886
88513,1,-111.717375,41.412886
88514,0,-109.398518,40.772965
88517,0,-109.501192,39.111664
88520,0,-111.422304,41.645352
88530,0,-111.86698,38.84525
88539,0,-111.429349,39.369872
88541,0,-112.657242,37.983569
88552,0,-111.542247,41.818591
88552,1,-111.542247,41.818591
88554,0,-110.801297,38.831768
